sale_id,order_id,product_id,quantity,price,total_amount
768,1649,61,2,545.14,1090.28
769,2583,56,4,378.17,1512.68
770,421,10,2,1144.42,2288.84
771,2494,46,2,1313.0,2626.0
772,879,80,1,522.21,522.21
773,136,75,1,923.18,923.18
774,1325,57,3,476.59,1429.77
775,1633,35,4,626.49,2505.96
776,33,72,3,1286.99,3860.9700000000003
777,2695,92,4,479.47,1917.88
778,1791,3,4,926.43,3705.72
779,278,66,1,1995.59,1995.59
780,2181,53,2,1400.25,2800.5
781,750,78,2,207.66,415.32
782,2174,52,1,995.42,995.42
783,2393,93,3,1436.74,4310.22
784,17,53,2,1400.25,2800.5
785,2872,54,3,575.35,1726.0500000000002
786,2610,47,2,51.01,102.02
787,2695,3,3,926.43,2779.29
788,2678,65,4,338.77,1355.08
789,1402,15,4,510.17,2040.68
790,818,84,2,827.71,1655.42
791,2108,86,3,1606.77,4820.3099999999995
792,1661,34,3,1267.49,3802.4700000000003
793,467,50,4,371.08,1484.32
794,628,33,3,1766.91,5300.7300000000005
795,2439,73,1,1377.38,1377.38
796,2984,3,3,926.43,2779.29
797,2733,2,4,1707.58,6830.32
798,1211,4,1,236.05,236.05
799,2546,16,1,549.33,549.33
800,600,54,3,575.35,1726.0500000000002
801,1739,33,4,1766.91,7067.64
802,1385,9,4,585.71,2342.84
803,1847,57,4,476.59,1906.36
804,1856,40,1,1772.4,1772.4
805,2497,52,4,995.42,3981.68
806,1888,82,1,967.09,967.09
807,680,16,1,549.33,549.33
808,1836,8,2,1203.03,2406.06
809,2178,87,3,343.9,1031.6999999999998
810,149,60,4,176.54,706.16
811,1496,36,1,255.71,255.71
812,818,3,3,926.43,2779.29
813,1745,15,1,510.17,510.17
814,1647,97,3,1884.02,5652.0599999999995
815,2996,82,1,967.09,967.09
816,2548,23,4,976.97,3907.88
817,1673,3,2,926.43,1852.86
818,1379,30,2,1888.56,3777.12
819,1940,45,2,580.66,1161.32
820,658,17,1,128.85,128.85
821,1054,58,3,1138.3,3414.8999999999996
822,577,58,4,1138.3,4553.2
823,723,96,4,237.54,950.16
824,2270,57,1,476.59,476.59
825,2650,7,2,1348.55,2697.1
826,1642,39,1,862.19,862.19
827,684,78,3,207.66,622.98
828,742,58,2,1138.3,2276.6
829,2973,56,1,378.17,378.17
830,2628,15,3,510.17,1530.51
831,2449,44,2,1818.32,3636.64
832,2046,12,4,1944.84,7779.36
833,2949,8,3,1203.03,3609.09
834,1628,80,4,522.21,2088.84
835,2560,41,3,682.47,2047.41
836,2136,34,2,1267.49,2534.98
837,1489,46,1,1313.0,1313.0
838,50,88,1,1040.99,1040.99
839,103,29,1,445.97,445.97
840,368,16,1,549.33,549.33
841,936,5,3,773.1,2319.3
842,1715,5,1,773.1,773.1
843,1803,30,1,1888.56,1888.56
844,1421,50,3,371.08,1113.24
845,1801,5,3,773.1,2319.3
846,2946,13,2,1705.38,3410.76
847,2957,99,3,1059.62,3178.8599999999997
848,2306,49,4,644.32,2577.28
849,1996,89,2,1406.83,2813.66
850,1968,50,2,371.08,742.16
851,390,14,1,1457.37,1457.37
852,1367,46,1,1313.0,1313.0
853,773,90,4,1723.8,6895.2
854,2802,82,1,967.09,967.09
855,394,84,3,827.71,2483.13
856,683,34,3,1267.49,3802.4700000000003
857,270,71,1,722.89,722.89
858,149,47,1,51.01,51.01
859,811,60,3,176.54,529.62
860,28,74,2,1085.32,2170.64
861,2328,79,4,770.83,3083.32
862,1206,81,4,1616.12,6464.48
863,166,11,2,796.71,1593.42
864,2065,98,4,825.27,3301.08
865,1174,91,1,685.62,685.62
866,339,85,1,1642.04,1642.04
867,1069,95,1,729.9,729.9
868,842,50,4,371.08,1484.32
869,189,4,2,236.05,472.1
870,651,41,1,682.47,682.47
871,294,59,2,837.48,1674.96
872,1858,60,3,176.54,529.62
873,1323,81,3,1616.12,4848.36
874,2463,62,3,531.41,1594.23
875,1648,84,4,827.71,3310.84
876,803,25,4,1406.26,5625.04
877,431,87,1,343.9,343.9
878,1519,79,3,770.83,2312.4900000000002
879,487,33,2,1766.91,3533.82
880,89,19,4,266.24,1064.96
881,271,57,2,476.59,953.18
882,1957,15,2,510.17,1020.34
883,1773,41,1,682.47,682.47
884,900,69,1,851.52,851.52
885,1745,80,2,522.21,1044.42
886,278,60,2,176.54,353.08
887,2001,96,2,237.54,475.08
888,2254,22,2,1796.74,3593.48
889,2961,43,3,744.78,2234.34
890,2376,32,2,1404.83,2809.66
891,1634,13,4,1705.38,6821.52
892,2906,38,1,475.96,475.96
893,2925,26,4,321.7,1286.8
894,862,81,1,1616.12,1616.12
895,2384,5,1,773.1,773.1
896,606,49,1,644.32,644.32
897,2640,97,4,1884.02,7536.08
898,1062,91,1,685.62,685.62
899,1014,5,2,773.1,1546.2
900,1507,71,2,722.89,1445.78
901,708,48,3,737.51,2212.5299999999997
902,978,18,3,1435.79,4307.37
903,1818,95,3,729.9,2189.7
904,2473,6,2,1354.24,2708.48
905,2635,66,4,1995.59,7982.36
906,806,77,3,1205.76,3617.2799999999997
907,1534,42,2,288.07,576.14
908,720,52,1,995.42,995.42
909,949,11,4,796.71,3186.84
910,2703,26,4,321.7,1286.8
911,474,21,2,443.35,886.7
912,568,66,2,1995.59,3991.18
913,2259,40,1,1772.4,1772.4
914,1082,56,1,378.17,378.17
915,215,51,1,1091.47,1091.47
916,900,20,4,906.71,3626.84
917,1802,81,4,1616.12,6464.48
918,1983,80,3,522.21,1566.63
919,1097,57,3,476.59,1429.77
920,2515,5,3,773.1,2319.3
921,1295,14,4,1457.37,5829.48
922,2402,24,1,1148.39,1148.39
923,1258,68,3,1954.4,5863.200000000001
924,2673,52,1,995.42,995.42
925,2420,48,1,737.51,737.51
926,184,88,1,1040.99,1040.99
927,674,47,3,51.01,153.03
928,2803,60,3,176.54,529.62
929,1682,73,1,1377.38,1377.38
930,2370,3,3,926.43,2779.29
931,435,9,2,585.71,1171.42
932,1067,82,3,967.09,2901.27
933,1337,100,1,1683.53,1683.53
934,2341,83,1,1967.68,1967.68
935,688,24,4,1148.39,4593.56
936,888,4,4,236.05,944.2
937,69,9,1,585.71,585.71
938,2104,97,2,1884.02,3768.04
939,2679,1,4,1834.17,7336.68
940,420,35,1,626.49,626.49
941,2615,74,4,1085.32,4341.28
942,2598,12,4,1944.84,7779.36
943,243,18,1,1435.79,1435.79
944,2796,78,3,207.66,622.98
945,1498,10,2,1144.42,2288.84
946,2575,74,3,1085.32,3255.96
947,1680,18,1,1435.79,1435.79
948,2125,24,1,1148.39,1148.39
949,2009,1,2,1834.17,3668.34
950,1502,94,1,1628.53,1628.53
951,440,79,4,770.83,3083.32
952,1287,72,2,1286.99,2573.98
953,1209,99,3,1059.62,3178.8599999999997
954,1079,82,2,967.09,1934.18
955,1332,16,3,549.33,1647.9900000000002
956,2564,85,1,1642.04,1642.04
957,1254,15,3,510.17,1530.51
958,615,62,3,531.41,1594.23
959,2724,5,3,773.1,2319.3
960,420,45,2,580.66,1161.32
961,1901,52,4,995.42,3981.68
962,276,71,3,722.89,2168.67
963,1585,7,2,1348.55,2697.1
964,2656,27,2,1228.61,2457.22
965,2619,89,4,1406.83,5627.32
966,1767,86,2,1606.77,3213.54
967,1713,13,1,1705.38,1705.38
968,2138,17,1,128.85,128.85
969,2330,44,1,1818.32,1818.32
970,1195,13,4,1705.38,6821.52
971,2686,90,2,1723.8,3447.6
972,811,73,1,1377.38,1377.38
973,1379,5,3,773.1,2319.3
974,1313,33,2,1766.91,3533.82
975,2916,4,1,236.05,236.05
976,2510,92,2,479.47,958.94
977,750,26,1,321.7,321.7
978,1197,68,3,1954.4,5863.200000000001
979,301,16,2,549.33,1098.66
980,600,22,1,1796.74,1796.74
981,529,36,1,255.71,255.71
982,2188,58,3,1138.3,3414.8999999999996
983,278,55,3,526.04,1578.12
984,663,35,1,626.49,626.49
985,2559,25,1,1406.26,1406.26
986,1370,72,4,1286.99,5147.96
987,2162,81,4,1616.12,6464.48
988,580,61,2,545.14,1090.28
989,1531,18,2,1435.79,2871.58
990,1390,58,4,1138.3,4553.2
991,691,76,1,1128.14,1128.14
992,637,57,3,476.59,1429.77
993,1849,97,2,1884.02,3768.04
994,2046,87,1,343.9,343.9
995,823,63,3,1407.79,4223.37
996,1874,12,3,1944.84,5834.5199999999995
997,875,11,1,796.71,796.71
998,940,13,1,1705.38,1705.38
999,1683,35,2,626.49,1252.98
1000,942,27,4,1228.61,4914.44
1001,1899,89,1,1406.83,1406.83
1002,2406,67,4,570.22,2280.88
1003,2051,89,2,1406.83,2813.66
1004,1747,45,4,580.66,2322.64
1005,2452,74,4,1085.32,4341.28
1006,25,81,3,1616.12,4848.36
1007,1867,67,2,570.22,1140.44
1008,2557,22,1,1796.74,1796.74
1009,2744,78,4,207.66,830.64
1010,61,91,2,685.62,1371.24
1011,123,42,3,288.07,864.21
1012,1521,20,3,906.71,2720.13
1013,2103,48,4,737.51,2950.04
1014,1187,18,4,1435.79,5743.16
1015,1723,77,1,1205.76,1205.76
1016,1063,70,2,114.45,228.9
1017,1107,74,1,1085.32,1085.32
1018,1731,93,1,1436.74,1436.74
1019,546,6,3,1354.24,4062.7200000000003
1020,2161,39,2,862.19,1724.38
1021,2473,11,1,796.71,796.71
1022,2966,25,3,1406.26,4218.78
1023,2278,94,4,1628.53,6514.12
1024,2965,55,1,526.04,526.04
1025,1311,84,4,827.71,3310.84
1026,155,58,2,1138.3,2276.6
1027,2213,37,1,940.24,940.24
1028,1263,16,4,549.33,2197.32
1029,2697,95,4,729.9,2919.6
1030,1363,93,2,1436.74,2873.48
1031,938,70,3,114.45,343.35
1032,512,93,3,1436.74,4310.22
1033,932,96,1,237.54,237.54
1034,2314,73,4,1377.38,5509.52
1035,187,37,3,940.24,2820.7200000000003
1036,1846,53,1,1400.25,1400.25
1037,1703,87,4,343.9,1375.6
1038,391,16,1,549.33,549.33
1039,1284,18,2,1435.79,2871.58
1040,655,19,1,266.24,266.24
1041,1740,44,2,1818.32,3636.64
1042,176,2,4,1707.58,6830.32
1043,2822,58,4,1138.3,4553.2
1044,764,10,4,1144.42,4577.68
1045,931,76,1,1128.14,1128.14
1046,1224,46,4,1313.0,5252.0
1047,711,82,4,967.09,3868.36
1048,2874,19,2,266.24,532.48
1049,2637,38,4,475.96,1903.84
1050,2579,37,4,940.24,3760.96
1051,1086,91,4,685.62,2742.48
1052,1351,78,3,207.66,622.98
1053,1930,45,4,580.66,2322.64
1054,281,34,1,1267.49,1267.49
1055,1964,2,2,1707.58,3415.16
1056,1786,44,4,1818.32,7273.28
1057,2275,97,1,1884.02,1884.02
1058,2687,83,2,1967.68,3935.36
1059,1082,27,2,1228.61,2457.22
1060,2969,48,1,737.51,737.51
1061,477,94,1,1628.53,1628.53
1062,716,7,3,1348.55,4045.6499999999996
1063,243,27,3,1228.61,3685.83
1064,2415,85,4,1642.04,6568.16
1065,936,71,3,722.89,2168.67
1066,1524,89,1,1406.83,1406.83
1067,838,18,3,1435.79,4307.37
1068,2954,33,2,1766.91,3533.82
1069,1346,33,1,1766.91,1766.91
1070,2424,96,4,237.54,950.16
1071,2029,25,2,1406.26,2812.52
1072,1433,14,2,1457.37,2914.74
1073,2759,38,2,475.96,951.92
1074,2391,38,1,475.96,475.96
1075,240,4,1,236.05,236.05
1076,139,62,4,531.41,2125.64
1077,420,82,3,967.09,2901.27
1078,1585,10,3,1144.42,3433.26
1079,304,35,3,626.49,1879.47
1080,2163,99,3,1059.62,3178.8599999999997
1081,2391,23,2,976.97,1953.94
1082,1275,89,1,1406.83,1406.83
1083,2027,65,3,338.77,1016.31
1084,7,82,2,967.09,1934.18
1085,2779,79,1,770.83,770.83
1086,2227,25,1,1406.26,1406.26
1087,1169,96,1,237.54,237.54
1088,416,53,2,1400.25,2800.5
1089,2714,84,3,827.71,2483.13
1090,1145,17,1,128.85,128.85
1091,1148,57,2,476.59,953.18
1092,150,75,1,923.18,923.18
1093,2445,77,4,1205.76,4823.04
1094,2429,89,4,1406.83,5627.32
1095,1804,20,2,906.71,1813.42
1096,839,25,3,1406.26,4218.78
1097,2049,42,3,288.07,864.21
1098,1697,45,1,580.66,580.66
1099,244,31,3,1217.79,3653.37
1100,1911,65,3,338.77,1016.31
1101,1422,52,4,995.42,3981.68
1102,1275,80,2,522.21,1044.42
1103,879,92,4,479.47,1917.88
1104,2808,21,2,443.35,886.7
1105,1321,30,1,1888.56,1888.56
1106,977,3,4,926.43,3705.72
1107,1524,98,2,825.27,1650.54
1108,1139,70,3,114.45,343.35
1109,2049,43,2,744.78,1489.56
1110,553,29,3,445.97,1337.91
1111,482,3,1,926.43,926.43
1112,600,58,3,1138.3,3414.8999999999996
1113,2811,33,2,1766.91,3533.82
1114,2383,75,4,923.18,3692.72
1115,2513,45,2,580.66,1161.32
1116,1165,69,4,851.52,3406.08
1117,583,32,2,1404.83,2809.66
1118,137,82,2,967.09,1934.18
1119,1004,84,1,827.71,827.71
1120,1983,52,3,995.42,2986.2599999999998
1121,1635,64,2,1438.93,2877.86
1122,2998,40,4,1772.4,7089.6
1123,687,92,3,479.47,1438.41
1124,2215,13,1,1705.38,1705.38
1125,1434,90,3,1723.8,5171.4
1126,1793,80,2,522.21,1044.42
1127,910,89,4,1406.83,5627.32
1128,1760,74,4,1085.32,4341.28
1129,2035,29,3,445.97,1337.91
1130,2928,63,4,1407.79,5631.16
1131,842,84,2,827.71,1655.42
1132,2113,26,4,321.7,1286.8
1133,1605,96,4,237.54,950.16
1134,2481,59,4,837.48,3349.92
1135,1338,49,2,644.32,1288.64
1136,115,53,1,1400.25,1400.25
1137,569,88,4,1040.99,4163.96
1138,1554,31,1,1217.79,1217.79
1139,2690,12,3,1944.84,5834.5199999999995
1140,495,58,3,1138.3,3414.8999999999996
1141,2989,36,2,255.71,511.42
1142,822,10,2,1144.42,2288.84
1143,2250,6,2,1354.24,2708.48
1144,2697,7,2,1348.55,2697.1
1145,1609,31,1,1217.79,1217.79
1146,560,91,2,685.62,1371.24
1147,1042,72,1,1286.99,1286.99
1148,2526,3,4,926.43,3705.72
1149,2536,47,4,51.01,204.04
1150,2827,85,3,1642.04,4926.12
1151,1470,1,3,1834.17,5502.51
1152,340,45,1,580.66,580.66
1153,1555,54,2,575.35,1150.7
1154,612,50,3,371.08,1113.24
1155,2164,79,1,770.83,770.83
1156,1882,7,3,1348.55,4045.6499999999996
1157,74,63,2,1407.79,2815.58
1158,2164,15,1,510.17,510.17
1159,1710,89,3,1406.83,4220.49
1160,1762,67,2,570.22,1140.44
1161,1693,30,1,1888.56,1888.56
1162,2035,78,1,207.66,207.66
1163,1246,68,1,1954.4,1954.4
1164,126,36,4,255.71,1022.84
1165,657,67,1,570.22,570.22
1166,1200,5,3,773.1,2319.3
1167,1997,25,1,1406.26,1406.26
1168,2712,95,1,729.9,729.9
1169,991,11,1,796.71,796.71
1170,859,72,1,1286.99,1286.99
1171,1522,90,1,1723.8,1723.8
1172,2133,66,4,1995.59,7982.36
1173,1900,28,2,1102.69,2205.38
1174,1407,60,4,176.54,706.16
1175,633,10,3,1144.42,3433.26
1176,1665,50,2,371.08,742.16
1177,1487,39,3,862.19,2586.57
1178,2499,37,1,940.24,940.24
1179,2566,63,3,1407.79,4223.37
1180,2894,61,4,545.14,2180.56
1181,695,85,4,1642.04,6568.16
1182,2598,92,1,479.47,479.47
1183,929,38,1,475.96,475.96
1184,116,33,2,1766.91,3533.82
1185,1032,75,4,923.18,3692.72
1186,1242,45,4,580.66,2322.64
1187,1743,44,2,1818.32,3636.64
1188,1614,1,4,1834.17,7336.68
1189,1904,53,2,1400.25,2800.5
1190,2452,47,4,51.01,204.04
1191,304,33,3,1766.91,5300.7300000000005
1192,1491,67,3,570.22,1710.66
1193,1976,90,2,1723.8,3447.6
1194,2788,15,2,510.17,1020.34
1195,88,14,1,1457.37,1457.37
1196,1034,23,4,976.97,3907.88
1197,308,54,3,575.35,1726.0500000000002
1198,2482,8,1,1203.03,1203.03
1199,802,54,4,575.35,2301.4
1200,164,36,3,255.71,767.13
1201,996,84,4,827.71,3310.84
1202,2704,52,2,995.42,1990.84
1203,1359,6,3,1354.24,4062.7200000000003
1204,2066,97,3,1884.02,5652.0599999999995
1205,1095,28,1,1102.69,1102.69
1206,1199,50,4,371.08,1484.32
1207,1878,38,2,475.96,951.92
1208,1824,30,2,1888.56,3777.12
1209,811,81,4,1616.12,6464.48
1210,2387,73,4,1377.38,5509.52
1211,2296,92,2,479.47,958.94
1212,1349,54,4,575.35,2301.4
1213,2354,71,1,722.89,722.89
1214,1804,46,4,1313.0,5252.0
1215,2252,28,1,1102.69,1102.69
1216,2901,17,1,128.85,128.85
1217,1594,48,4,737.51,2950.04
1218,2495,44,3,1818.32,5454.96
1219,2761,60,3,176.54,529.62
1220,433,60,1,176.54,176.54
1221,1648,5,4,773.1,3092.4
1222,1152,69,1,851.52,851.52
1223,822,78,4,207.66,830.64
1224,1071,70,4,114.45,457.8
1225,505,7,2,1348.55,2697.1
1226,115,53,3,1400.25,4200.75
1227,1440,17,3,128.85,386.54999999999995
1228,1791,59,2,837.48,1674.96
1229,995,9,2,585.71,1171.42
1230,223,95,2,729.9,1459.8
1231,636,22,1,1796.74,1796.74
1232,1973,45,1,580.66,580.66
1233,672,73,1,1377.38,1377.38
1234,958,59,1,837.48,837.48
1235,933,80,1,522.21,522.21
1236,96,100,3,1683.53,5050.59
1237,2155,98,3,825.27,2475.81
1238,632,13,4,1705.38,6821.52
1239,1702,83,3,1967.68,5903.04
1240,1950,12,2,1944.84,3889.68
1241,698,36,3,255.71,767.13
1242,32,10,2,1144.42,2288.84
1243,2114,16,3,549.33,1647.9900000000002
1244,1203,92,1,479.47,479.47
1245,779,19,3,266.24,798.72
1246,1467,6,4,1354.24,5416.96
1247,916,4,1,236.05,236.05
1248,549,30,1,1888.56,1888.56
1249,2249,95,4,729.9,2919.6
1250,1894,46,3,1313.0,3939.0
1251,2097,27,3,1228.61,3685.83
1252,2835,45,4,580.66,2322.64
1253,2999,85,1,1642.04,1642.04
1254,1704,37,4,940.24,3760.96
1255,2311,9,2,585.71,1171.42
1256,1157,61,2,545.14,1090.28
1257,2031,35,3,626.49,1879.47
1258,1834,47,1,51.01,51.01
1259,344,21,2,443.35,886.7
1260,1200,17,4,128.85,515.4
1261,2059,55,3,526.04,1578.12
1262,2249,88,3,1040.99,3122.9700000000003
1263,945,95,1,729.9,729.9
1264,926,6,2,1354.24,2708.48
1265,2051,35,3,626.49,1879.47
1266,2856,50,4,371.08,1484.32
1267,1331,37,2,940.24,1880.48
1268,2004,13,3,1705.38,5116.14
1269,2608,25,3,1406.26,4218.78
1270,1788,96,2,237.54,475.08
1271,2247,1,2,1834.17,3668.34
1272,1940,49,1,644.32,644.32
1273,2157,35,4,626.49,2505.96
1274,2156,83,1,1967.68,1967.68
1275,2600,53,1,1400.25,1400.25
1276,52,52,4,995.42,3981.68
1277,2160,54,4,575.35,2301.4
1278,295,76,1,1128.14,1128.14
1279,2113,47,2,51.01,102.02
1280,2622,43,4,744.78,2979.12
1281,465,20,1,906.71,906.71
1282,2306,33,2,1766.91,3533.82
1283,1670,93,3,1436.74,4310.22
1284,634,16,2,549.33,1098.66
1285,1355,78,1,207.66,207.66
1286,1525,7,4,1348.55,5394.2
1287,210,70,2,114.45,228.9
1288,2137,21,2,443.35,886.7
1289,2076,36,2,255.71,511.42
1290,238,86,4,1606.77,6427.08
1291,336,54,4,575.35,2301.4
1292,2111,19,2,266.24,532.48
1293,1577,25,2,1406.26,2812.52
1294,500,67,1,570.22,570.22
1295,1565,100,4,1683.53,6734.12
1296,791,53,2,1400.25,2800.5
1297,2640,98,4,825.27,3301.08
1298,1136,75,4,923.18,3692.72
1299,2349,48,4,737.51,2950.04
1300,229,42,1,288.07,288.07
1301,150,47,3,51.01,153.03
1302,1779,91,4,685.62,2742.48
1303,1625,42,4,288.07,1152.28
1304,2575,2,2,1707.58,3415.16
1305,333,6,4,1354.24,5416.96
1306,174,46,3,1313.0,3939.0
1307,1367,66,4,1995.59,7982.36
1308,2109,81,1,1616.12,1616.12
1309,1085,40,2,1772.4,3544.8
1310,819,58,3,1138.3,3414.8999999999996
1311,1702,78,1,207.66,207.66
1312,2572,74,3,1085.32,3255.96
1313,2264,33,2,1766.91,3533.82
1314,1613,62,4,531.41,2125.64
1315,624,12,2,1944.84,3889.68
1316,578,96,2,237.54,475.08
1317,2742,49,4,644.32,2577.28
1318,423,88,1,1040.99,1040.99
1319,2764,78,3,207.66,622.98
1320,1395,5,1,773.1,773.1
1321,1230,51,4,1091.47,4365.88
1322,754,69,3,851.52,2554.56
1323,747,32,4,1404.83,5619.32
1324,688,49,1,644.32,644.32
1325,723,97,2,1884.02,3768.04
1326,1567,60,3,176.54,529.62
1327,747,46,4,1313.0,5252.0
1328,242,68,3,1954.4,5863.200000000001
1329,2713,94,3,1628.53,4885.59
1330,708,41,1,682.47,682.47
1331,435,81,2,1616.12,3232.24
1332,781,67,3,570.22,1710.66
1333,484,13,1,1705.38,1705.38
1334,2432,100,3,1683.53,5050.59
1335,1534,18,2,1435.79,2871.58
1336,170,87,3,343.9,1031.6999999999998
1337,1021,99,2,1059.62,2119.24
1338,2998,97,1,1884.02,1884.02
1339,869,51,1,1091.47,1091.47
1340,2371,36,2,255.71,511.42
1341,848,81,2,1616.12,3232.24
1342,1498,34,1,1267.49,1267.49
1343,696,12,2,1944.84,3889.68
1344,2407,5,2,773.1,1546.2
1345,32,48,4,737.51,2950.04
1346,177,91,3,685.62,2056.86
1347,2965,40,1,1772.4,1772.4
1348,2113,13,1,1705.38,1705.38
1349,2075,26,4,321.7,1286.8
1350,1503,14,2,1457.37,2914.74
1351,2316,96,2,237.54,475.08
1352,2645,11,2,796.71,1593.42
1353,66,38,1,475.96,475.96
1354,133,80,4,522.21,2088.84
1355,1929,57,3,476.59,1429.77
1356,916,22,4,1796.74,7186.96
1357,2130,16,1,549.33,549.33
1358,1917,77,3,1205.76,3617.2799999999997
1359,1855,76,2,1128.14,2256.28
1360,1352,82,4,967.09,3868.36
1361,585,29,4,445.97,1783.88
1362,2375,82,1,967.09,967.09
1363,2590,2,4,1707.58,6830.32
1364,1149,54,3,575.35,1726.0500000000002
1365,2258,2,4,1707.58,6830.32
1366,1749,3,1,926.43,926.43
1367,2181,93,4,1436.74,5746.96
1368,2205,56,3,378.17,1134.51
1369,1893,72,3,1286.99,3860.9700000000003
1370,2923,11,1,796.71,796.71
1371,2430,76,2,1128.14,2256.28
1372,974,32,1,1404.83,1404.83
1373,2643,4,2,236.05,472.1
1374,1443,9,3,585.71,1757.13
1375,2520,88,4,1040.99,4163.96
1376,234,56,4,378.17,1512.68
1377,2620,16,3,549.33,1647.9900000000002
1378,1478,81,1,1616.12,1616.12
1379,1594,86,4,1606.77,6427.08
1380,771,71,1,722.89,722.89
1381,2349,10,4,1144.42,4577.68
1382,306,93,2,1436.74,2873.48
1383,2,36,4,255.71,1022.84
1384,271,24,2,1148.39,2296.78
1385,421,64,4,1438.93,5755.72
1386,2748,56,4,378.17,1512.68
1387,864,78,4,207.66,830.64
1388,1877,78,4,207.66,830.64
1389,1010,89,4,1406.83,5627.32
1390,2927,22,1,1796.74,1796.74
1391,2740,52,2,995.42,1990.84
1392,2915,50,2,371.08,742.16
1393,1061,47,4,51.01,204.04
1394,107,23,1,976.97,976.97
1395,1849,96,1,237.54,237.54
1396,2329,90,3,1723.8,5171.4
1397,1134,91,3,685.62,2056.86
1398,549,76,1,1128.14,1128.14
1399,2600,83,3,1967.68,5903.04
1400,1621,19,2,266.24,532.48
1401,1838,52,1,995.42,995.42
1402,2236,34,3,1267.49,3802.4700000000003
1403,2800,96,1,237.54,237.54
1404,2918,29,3,445.97,1337.91
1405,1512,61,1,545.14,545.14
1406,1378,85,4,1642.04,6568.16
1407,19,35,2,626.49,1252.98
1408,859,5,3,773.1,2319.3
1409,1417,76,4,1128.14,4512.56
1410,1285,7,1,1348.55,1348.55
1411,410,41,4,682.47,2729.88
1412,1427,2,2,1707.58,3415.16
1413,1694,89,3,1406.83,4220.49
1414,2532,10,3,1144.42,3433.26
1415,624,44,1,1818.32,1818.32
1416,656,70,2,114.45,228.9
1417,768,91,4,685.62,2742.48
1418,18,35,1,626.49,626.49
1419,2232,62,3,531.41,1594.23
1420,2453,74,4,1085.32,4341.28
1421,2847,73,1,1377.38,1377.38
1422,2527,20,4,906.71,3626.84
1423,1817,35,4,626.49,2505.96
1424,1781,37,1,940.24,940.24
1425,8,72,4,1286.99,5147.96
1426,705,54,4,575.35,2301.4
1427,1342,95,2,729.9,1459.8
1428,1160,80,2,522.21,1044.42
1429,531,28,3,1102.69,3308.07
1430,2961,70,2,114.45,228.9
1431,2737,32,1,1404.83,1404.83
1432,2022,92,4,479.47,1917.88
1433,2601,11,3,796.71,2390.13
1434,2494,42,2,288.07,576.14
1435,1716,23,4,976.97,3907.88
1436,2754,30,1,1888.56,1888.56
1437,2244,9,4,585.71,2342.84
1438,2908,92,1,479.47,479.47
1439,1761,88,4,1040.99,4163.96
1440,1347,59,3,837.48,2512.44
1441,1797,28,3,1102.69,3308.07
1442,2676,88,2,1040.99,2081.98
1443,1686,79,2,770.83,1541.66
1444,2678,33,4,1766.91,7067.64
1445,1803,47,4,51.01,204.04
1446,44,98,2,825.27,1650.54
1447,489,22,2,1796.74,3593.48
1448,181,29,4,445.97,1783.88
1449,2422,34,4,1267.49,5069.96
1450,628,42,4,288.07,1152.28
1451,957,52,3,995.42,2986.2599999999998
1452,2115,47,1,51.01,51.01
1453,1549,74,1,1085.32,1085.32
1454,1116,51,2,1091.47,2182.94
1455,1782,45,3,580.66,1741.98
1456,2827,94,4,1628.53,6514.12
1457,651,75,4,923.18,3692.72
1458,1877,34,2,1267.49,2534.98
1459,1268,21,2,443.35,886.7
1460,341,13,3,1705.38,5116.14
1461,2951,54,1,575.35,575.35
1462,1809,25,1,1406.26,1406.26
1463,2446,21,4,443.35,1773.4
1464,2751,1,2,1834.17,3668.34
1465,2145,58,3,1138.3,3414.8999999999996
1466,1355,69,4,851.52,3406.08
1467,449,86,1,1606.77,1606.77
1468,1442,71,1,722.89,722.89
1469,77,13,3,1705.38,5116.14
1470,896,52,4,995.42,3981.68
1471,549,23,3,976.97,2930.91
1472,798,21,4,443.35,1773.4
1473,1453,6,1,1354.24,1354.24
1474,1509,20,2,906.71,1813.42
1475,815,76,2,1128.14,2256.28
1476,2183,40,1,1772.4,1772.4
1477,2702,9,2,585.71,1171.42
1478,1584,50,2,371.08,742.16
1479,646,28,4,1102.69,4410.76
1480,1826,11,3,796.71,2390.13
1481,720,96,4,237.54,950.16
1482,1523,75,3,923.18,2769.54
1483,2661,88,3,1040.99,3122.9700000000003
1484,2532,56,2,378.17,756.34
1485,1070,79,3,770.83,2312.4900000000002
1486,1467,35,3,626.49,1879.47
1487,648,81,1,1616.12,1616.12
1488,792,25,3,1406.26,4218.78
1489,579,99,1,1059.62,1059.62
1490,2049,19,4,266.24,1064.96
1491,2157,31,2,1217.79,2435.58
1492,460,81,3,1616.12,4848.36
1493,2314,50,1,371.08,371.08
1494,1162,87,4,343.9,1375.6
1495,44,63,4,1407.79,5631.16
1496,2934,47,4,51.01,204.04
1497,1534,1,1,1834.17,1834.17
1498,2992,58,1,1138.3,1138.3
1499,983,10,2,1144.42,2288.84
1500,2310,8,3,1203.03,3609.09
1501,2776,26,4,321.7,1286.8
1502,633,34,2,1267.49,2534.98
1503,2200,19,1,266.24,266.24
1504,2261,78,2,207.66,415.32
1505,1258,72,4,1286.99,5147.96
1506,2911,1,4,1834.17,7336.68
1507,623,48,2,737.51,1475.02
1508,1978,25,4,1406.26,5625.04
1509,361,24,1,1148.39,1148.39
1510,2368,47,4,51.01,204.04
